# Ratio Edge Case Log -- generated 2026-07-07T09:30:17
# Total KPI edge cases logged: 6487
# Total Day-13 ROCE/ROE cross-check anomalies: 2

## KPI edge cases
[ABB | 2012-12] interest_coverage_ratio: debt-free company (interest expense is zero)
[TATAMOTORS | 2014-03] eps_cagr_3yr: INSUFFICIENT
[TATAMOTORS | 2014-03] eps_cagr_5yr: INSUFFICIENT
[TATAMOTORS | 2014-03] eps_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2015-03] revenue_cagr_3yr: INSUFFICIENT
[TATAMOTORS | 2015-03] revenue_cagr_5yr: INSUFFICIENT
[TATAMOTORS | 2015-03] revenue_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2015-03] pat_cagr_3yr: INSUFFICIENT
[TATAMOTORS | 2015-03] pat_cagr_5yr: INSUFFICIENT
[TATAMOTORS | 2015-03] pat_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2015-03] eps_cagr_3yr: INSUFFICIENT
[TATAMOTORS | 2015-03] eps_cagr_5yr: INSUFFICIENT
[TATAMOTORS | 2015-03] eps_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2016-03] revenue_cagr_5yr: INSUFFICIENT
[TATAMOTORS | 2016-03] revenue_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2016-03] pat_cagr_5yr: INSUFFICIENT
[TATAMOTORS | 2016-03] pat_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2016-03] eps_cagr_5yr: INSUFFICIENT
[TATAMOTORS | 2016-03] eps_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2017-03] revenue_cagr_5yr: INSUFFICIENT
[TATAMOTORS | 2017-03] revenue_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2017-03] pat_cagr_5yr: INSUFFICIENT
[TATAMOTORS | 2017-03] pat_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2017-03] eps_cagr_5yr: INSUFFICIENT
[TATAMOTORS | 2017-03] eps_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2018-03] revenue_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2018-03] pat_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2018-03] eps_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2019-03] interest_coverage_ratio: ICR < 1.5 (value=-0.35): at risk of not covering interest
[TATAMOTORS | 2019-03] revenue_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2019-03] pat_cagr_3yr: DECLINE_TO_LOSS
[TATAMOTORS | 2019-03] pat_cagr_5yr: DECLINE_TO_LOSS
[TATAMOTORS | 2019-03] pat_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2019-03] eps_cagr_3yr: DECLINE_TO_LOSS
[TATAMOTORS | 2019-03] eps_cagr_5yr: DECLINE_TO_LOSS
[TATAMOTORS | 2019-03] eps_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2020-03] revenue_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2020-03] pat_cagr_3yr: DECLINE_TO_LOSS
[TATAMOTORS | 2020-03] pat_cagr_5yr: DECLINE_TO_LOSS
[TATAMOTORS | 2020-03] pat_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2020-03] eps_cagr_3yr: DECLINE_TO_LOSS
[TATAMOTORS | 2020-03] eps_cagr_5yr: DECLINE_TO_LOSS
[TATAMOTORS | 2020-03] eps_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2021-03] revenue_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2021-03] pat_cagr_3yr: DECLINE_TO_LOSS
[TATAMOTORS | 2021-03] pat_cagr_5yr: DECLINE_TO_LOSS
[TATAMOTORS | 2021-03] pat_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2021-03] eps_cagr_3yr: DECLINE_TO_LOSS
[TATAMOTORS | 2021-03] eps_cagr_5yr: DECLINE_TO_LOSS
[TATAMOTORS | 2021-03] eps_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2022-03] revenue_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2022-03] pat_cagr_3yr: BOTH_NEGATIVE
[TATAMOTORS | 2022-03] pat_cagr_5yr: DECLINE_TO_LOSS
[TATAMOTORS | 2022-03] pat_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2022-03] eps_cagr_3yr: BOTH_NEGATIVE
[TATAMOTORS | 2022-03] eps_cagr_5yr: DECLINE_TO_LOSS
[TATAMOTORS | 2022-03] eps_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2023-03] pat_cagr_3yr: TURNAROUND
[TATAMOTORS | 2023-03] eps_cagr_3yr: TURNAROUND
[TATAMOTORS | 2024-03] pat_cagr_3yr: TURNAROUND
[TATAMOTORS | 2024-03] pat_cagr_5yr: TURNAROUND
[TATAMOTORS | 2024-03] eps_cagr_3yr: TURNAROUND
[TATAMOTORS | 2024-03] eps_cagr_5yr: TURNAROUND
[TATAMOTORS | 2024-09] revenue_cagr_3yr: INSUFFICIENT
[TATAMOTORS | 2024-09] revenue_cagr_5yr: INSUFFICIENT
[TATAMOTORS | 2024-09] revenue_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2024-09] pat_cagr_3yr: INSUFFICIENT
[TATAMOTORS | 2024-09] pat_cagr_5yr: INSUFFICIENT
[TATAMOTORS | 2024-09] pat_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2024-09] eps_cagr_3yr: INSUFFICIENT
[TATAMOTORS | 2024-09] eps_cagr_5yr: INSUFFICIENT
[TATAMOTORS | 2024-09] eps_cagr_10yr: INSUFFICIENT
[TATAMOTORS | 2024-09] capital_allocation_pattern: no cash flow statement for this year
[TATAPOWER | 2013-03] revenue_cagr_3yr: INSUFFICIENT
[TATAPOWER | 2013-03] revenue_cagr_5yr: INSUFFICIENT
[TATAPOWER | 2013-03] revenue_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2013-03] pat_cagr_3yr: INSUFFICIENT
[TATAPOWER | 2013-03] pat_cagr_5yr: INSUFFICIENT
[TATAPOWER | 2013-03] pat_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2013-03] eps_cagr_3yr: INSUFFICIENT
[TATAPOWER | 2013-03] eps_cagr_5yr: INSUFFICIENT
[TATAPOWER | 2013-03] eps_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2014-03] revenue_cagr_3yr: INSUFFICIENT
[TATAPOWER | 2014-03] revenue_cagr_5yr: INSUFFICIENT
[TATAPOWER | 2014-03] revenue_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2014-03] pat_cagr_3yr: INSUFFICIENT
[TATAPOWER | 2014-03] pat_cagr_5yr: INSUFFICIENT
[TATAPOWER | 2014-03] pat_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2014-03] eps_cagr_3yr: INSUFFICIENT
[TATAPOWER | 2014-03] eps_cagr_5yr: INSUFFICIENT
[TATAPOWER | 2014-03] eps_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2015-03] revenue_cagr_3yr: INSUFFICIENT
[TATAPOWER | 2015-03] revenue_cagr_5yr: INSUFFICIENT
[TATAPOWER | 2015-03] revenue_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2015-03] pat_cagr_3yr: INSUFFICIENT
[TATAPOWER | 2015-03] pat_cagr_5yr: INSUFFICIENT
[TATAPOWER | 2015-03] pat_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2015-03] eps_cagr_3yr: INSUFFICIENT
[TATAPOWER | 2015-03] eps_cagr_5yr: INSUFFICIENT
[TATAPOWER | 2015-03] eps_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2016-03] revenue_cagr_5yr: INSUFFICIENT
[TATAPOWER | 2016-03] revenue_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2016-03] pat_cagr_5yr: INSUFFICIENT
[TATAPOWER | 2016-03] pat_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2016-03] eps_cagr_3yr: ZERO_BASE
[TATAPOWER | 2016-03] eps_cagr_5yr: INSUFFICIENT
[TATAPOWER | 2016-03] eps_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2017-03] revenue_cagr_5yr: INSUFFICIENT
[TATAPOWER | 2017-03] revenue_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2017-03] pat_cagr_5yr: INSUFFICIENT
[TATAPOWER | 2017-03] pat_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2017-03] eps_cagr_3yr: TURNAROUND
[TATAPOWER | 2017-03] eps_cagr_5yr: INSUFFICIENT
[TATAPOWER | 2017-03] eps_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2018-03] revenue_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2018-03] pat_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2018-03] eps_cagr_5yr: ZERO_BASE
[TATAPOWER | 2018-03] eps_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2019-03] revenue_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2019-03] pat_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2019-03] eps_cagr_5yr: TURNAROUND
[TATAPOWER | 2019-03] eps_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2020-03] revenue_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2020-03] pat_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2020-03] eps_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2021-03] revenue_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2021-03] pat_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2021-03] eps_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2022-03] revenue_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2022-03] pat_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2022-03] eps_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2023-03] eps_cagr_10yr: ZERO_BASE
[TATAPOWER | 2024-03] eps_cagr_10yr: TURNAROUND
[TATAPOWER | 2024-09] revenue_cagr_3yr: INSUFFICIENT
[TATAPOWER | 2024-09] revenue_cagr_5yr: INSUFFICIENT
[TATAPOWER | 2024-09] revenue_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2024-09] pat_cagr_3yr: INSUFFICIENT
[TATAPOWER | 2024-09] pat_cagr_5yr: INSUFFICIENT
[TATAPOWER | 2024-09] pat_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2024-09] eps_cagr_3yr: INSUFFICIENT
[TATAPOWER | 2024-09] eps_cagr_5yr: INSUFFICIENT
[TATAPOWER | 2024-09] eps_cagr_10yr: INSUFFICIENT
[TATAPOWER | 2024-09] capital_allocation_pattern: no cash flow statement for this year
[TATASTEEL | 2013-03] interest_coverage_ratio: ICR < 1.5 (value=1.36): at risk of not covering interest
[TATASTEEL | 2013-03] revenue_cagr_3yr: INSUFFICIENT
[TATASTEEL | 2013-03] revenue_cagr_5yr: INSUFFICIENT
[TATASTEEL | 2013-03] revenue_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2013-03] pat_cagr_3yr: INSUFFICIENT
[TATASTEEL | 2013-03] pat_cagr_5yr: INSUFFICIENT
[TATASTEEL | 2013-03] pat_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2013-03] eps_cagr_3yr: INSUFFICIENT
[TATASTEEL | 2013-03] eps_cagr_5yr: INSUFFICIENT
[TATASTEEL | 2013-03] eps_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2013-03] cfo_quality_score: no years with positive PAT in trailing window
[TATASTEEL | 2014-03] revenue_cagr_3yr: INSUFFICIENT
[TATASTEEL | 2014-03] revenue_cagr_5yr: INSUFFICIENT
[TATASTEEL | 2014-03] revenue_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2014-03] pat_cagr_3yr: INSUFFICIENT
[TATASTEEL | 2014-03] pat_cagr_5yr: INSUFFICIENT
[TATASTEEL | 2014-03] pat_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2014-03] eps_cagr_3yr: INSUFFICIENT
[TATASTEEL | 2014-03] eps_cagr_5yr: INSUFFICIENT
[TATASTEEL | 2014-03] eps_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2015-03] revenue_cagr_3yr: INSUFFICIENT
[TATASTEEL | 2015-03] revenue_cagr_5yr: INSUFFICIENT
[TATASTEEL | 2015-03] revenue_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2015-03] pat_cagr_3yr: INSUFFICIENT
[TATASTEEL | 2015-03] pat_cagr_5yr: INSUFFICIENT
[TATASTEEL | 2015-03] pat_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2015-03] eps_cagr_3yr: INSUFFICIENT
[TATASTEEL | 2015-03] eps_cagr_5yr: INSUFFICIENT
[TATASTEEL | 2015-03] eps_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2016-03] revenue_cagr_5yr: INSUFFICIENT
[TATASTEEL | 2016-03] revenue_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2016-03] pat_cagr_3yr: BOTH_NEGATIVE
[TATASTEEL | 2016-03] pat_cagr_5yr: INSUFFICIENT
[TATASTEEL | 2016-03] pat_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2016-03] eps_cagr_3yr: BOTH_NEGATIVE
[TATASTEEL | 2016-03] eps_cagr_5yr: INSUFFICIENT
[TATASTEEL | 2016-03] eps_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2017-03] revenue_cagr_5yr: INSUFFICIENT
[TATASTEEL | 2017-03] revenue_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2017-03] pat_cagr_3yr: DECLINE_TO_LOSS
[TATASTEEL | 2017-03] pat_cagr_5yr: INSUFFICIENT
[TATASTEEL | 2017-03] pat_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2017-03] eps_cagr_3yr: DECLINE_TO_LOSS
[TATASTEEL | 2017-03] eps_cagr_5yr: INSUFFICIENT
[TATASTEEL | 2017-03] eps_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2018-03] revenue_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2018-03] pat_cagr_3yr: TURNAROUND
[TATASTEEL | 2018-03] pat_cagr_5yr: TURNAROUND
[TATASTEEL | 2018-03] pat_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2018-03] eps_cagr_3yr: TURNAROUND
[TATASTEEL | 2018-03] eps_cagr_5yr: TURNAROUND
[TATASTEEL | 2018-03] eps_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2019-03] revenue_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2019-03] pat_cagr_3yr: TURNAROUND
[TATASTEEL | 2019-03] pat_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2019-03] eps_cagr_3yr: ZERO_BASE
[TATASTEEL | 2019-03] eps_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2020-03] revenue_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2020-03] pat_cagr_3yr: TURNAROUND
[TATASTEEL | 2020-03] pat_cagr_5yr: TURNAROUND
[TATASTEEL | 2020-03] pat_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2020-03] eps_cagr_3yr: TURNAROUND
[TATASTEEL | 2020-03] eps_cagr_5yr: TURNAROUND
[TATASTEEL | 2020-03] eps_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2021-03] revenue_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2021-03] pat_cagr_5yr: TURNAROUND
[TATASTEEL | 2021-03] pat_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2021-03] eps_cagr_5yr: ZERO_BASE
[TATASTEEL | 2021-03] eps_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2022-03] revenue_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2022-03] pat_cagr_5yr: TURNAROUND
[TATASTEEL | 2022-03] pat_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2022-03] eps_cagr_5yr: TURNAROUND
[TATASTEEL | 2022-03] eps_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2023-03] pat_cagr_10yr: TURNAROUND
[TATASTEEL | 2023-03] eps_cagr_10yr: TURNAROUND
[TATASTEEL | 2024-03] pat_cagr_3yr: DECLINE_TO_LOSS
[TATASTEEL | 2024-03] pat_cagr_5yr: DECLINE_TO_LOSS
[TATASTEEL | 2024-03] pat_cagr_10yr: DECLINE_TO_LOSS
[TATASTEEL | 2024-03] eps_cagr_3yr: DECLINE_TO_LOSS
[TATASTEEL | 2024-03] eps_cagr_5yr: DECLINE_TO_LOSS
[TATASTEEL | 2024-03] eps_cagr_10yr: DECLINE_TO_LOSS
[TATASTEEL | 2024-09] revenue_cagr_3yr: INSUFFICIENT
[TATASTEEL | 2024-09] revenue_cagr_5yr: INSUFFICIENT
[TATASTEEL | 2024-09] revenue_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2024-09] pat_cagr_3yr: INSUFFICIENT
[TATASTEEL | 2024-09] pat_cagr_5yr: INSUFFICIENT
[TATASTEEL | 2024-09] pat_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2024-09] eps_cagr_3yr: INSUFFICIENT
[TATASTEEL | 2024-09] eps_cagr_5yr: INSUFFICIENT
[TATASTEEL | 2024-09] eps_cagr_10yr: INSUFFICIENT
[TATASTEEL | 2024-09] capital_allocation_pattern: no cash flow statement for this year
[TCS | 2013-03] revenue_cagr_3yr: INSUFFICIENT
[TCS | 2013-03] revenue_cagr_5yr: INSUFFICIENT
[TCS | 2013-03] revenue_cagr_10yr: INSUFFICIENT
[TCS | 2013-03] pat_cagr_3yr: INSUFFICIENT
[TCS | 2013-03] pat_cagr_5yr: INSUFFICIENT
[TCS | 2013-03] pat_cagr_10yr: INSUFFICIENT
[TCS | 2013-03] eps_cagr_3yr: INSUFFICIENT
[TCS | 2013-03] eps_cagr_5yr: INSUFFICIENT
[TCS | 2013-03] eps_cagr_10yr: INSUFFICIENT
[TCS | 2014-03] revenue_cagr_3yr: INSUFFICIENT
[TCS | 2014-03] revenue_cagr_5yr: INSUFFICIENT
[TCS | 2014-03] revenue_cagr_10yr: INSUFFICIENT
[TCS | 2014-03] pat_cagr_3yr: INSUFFICIENT
[TCS | 2014-03] pat_cagr_5yr: INSUFFICIENT
[TCS | 2014-03] pat_cagr_10yr: INSUFFICIENT
[TCS | 2014-03] eps_cagr_3yr: INSUFFICIENT
[TCS | 2014-03] eps_cagr_5yr: INSUFFICIENT
[TCS | 2014-03] eps_cagr_10yr: INSUFFICIENT
[TCS | 2015-03] revenue_cagr_3yr: INSUFFICIENT
[TCS | 2015-03] revenue_cagr_5yr: INSUFFICIENT
[TCS | 2015-03] revenue_cagr_10yr: INSUFFICIENT
[TCS | 2015-03] pat_cagr_3yr: INSUFFICIENT
[TCS | 2015-03] pat_cagr_5yr: INSUFFICIENT
[TCS | 2015-03] pat_cagr_10yr: INSUFFICIENT
[TCS | 2015-03] eps_cagr_3yr: INSUFFICIENT
[TCS | 2015-03] eps_cagr_5yr: INSUFFICIENT
[TCS | 2015-03] eps_cagr_10yr: INSUFFICIENT
[TCS | 2016-03] revenue_cagr_5yr: INSUFFICIENT
[TCS | 2016-03] revenue_cagr_10yr: INSUFFICIENT
[TCS | 2016-03] pat_cagr_5yr: INSUFFICIENT
[TCS | 2016-03] pat_cagr_10yr: INSUFFICIENT
[TCS | 2016-03] eps_cagr_5yr: INSUFFICIENT
[TCS | 2016-03] eps_cagr_10yr: INSUFFICIENT
[TCS | 2017-03] revenue_cagr_5yr: INSUFFICIENT
[TCS | 2017-03] revenue_cagr_10yr: INSUFFICIENT
[TCS | 2017-03] pat_cagr_5yr: INSUFFICIENT
[TCS | 2017-03] pat_cagr_10yr: INSUFFICIENT
[TCS | 2017-03] eps_cagr_5yr: INSUFFICIENT
[TCS | 2017-03] eps_cagr_10yr: INSUFFICIENT
[TCS | 2018-03] revenue_cagr_10yr: INSUFFICIENT
[TCS | 2018-03] pat_cagr_10yr: INSUFFICIENT
[TCS | 2018-03] eps_cagr_10yr: INSUFFICIENT
[TCS | 2019-03] revenue_cagr_10yr: INSUFFICIENT
[TCS | 2019-03] pat_cagr_10yr: INSUFFICIENT
[TCS | 2019-03] eps_cagr_10yr: INSUFFICIENT
[TCS | 2020-03] revenue_cagr_10yr: INSUFFICIENT
[TCS | 2020-03] pat_cagr_10yr: INSUFFICIENT
[TCS | 2020-03] eps_cagr_10yr: INSUFFICIENT
[TCS | 2021-03] revenue_cagr_10yr: INSUFFICIENT
[TCS | 2021-03] pat_cagr_10yr: INSUFFICIENT
[TCS | 2021-03] eps_cagr_10yr: INSUFFICIENT
[TCS | 2022-03] revenue_cagr_10yr: INSUFFICIENT
[TCS | 2022-03] pat_cagr_10yr: INSUFFICIENT
[TCS | 2022-03] eps_cagr_10yr: INSUFFICIENT
[TCS | 2024-09] revenue_cagr_3yr: INSUFFICIENT
[TCS | 2024-09] revenue_cagr_5yr: INSUFFICIENT
[TCS | 2024-09] revenue_cagr_10yr: INSUFFICIENT
[TCS | 2024-09] pat_cagr_3yr: INSUFFICIENT
[TCS | 2024-09] pat_cagr_5yr: INSUFFICIENT
[TCS | 2024-09] pat_cagr_10yr: INSUFFICIENT
[TCS | 2024-09] eps_cagr_3yr: INSUFFICIENT
[TCS | 2024-09] eps_cagr_5yr: INSUFFICIENT
[TCS | 2024-09] eps_cagr_10yr: INSUFFICIENT
[TCS | 2024-09] capital_allocation_pattern: no cash flow statement for this year
[TECHM | 2013-03] revenue_cagr_3yr: INSUFFICIENT
[TECHM | 2013-03] revenue_cagr_5yr: INSUFFICIENT
[TECHM | 2013-03] revenue_cagr_10yr: INSUFFICIENT
[TECHM | 2013-03] pat_cagr_3yr: INSUFFICIENT
[TECHM | 2013-03] pat_cagr_5yr: INSUFFICIENT
[TECHM | 2013-03] pat_cagr_10yr: INSUFFICIENT
[TECHM | 2013-03] eps_cagr_3yr: INSUFFICIENT
[TECHM | 2013-03] eps_cagr_5yr: INSUFFICIENT
[TECHM | 2013-03] eps_cagr_10yr: INSUFFICIENT
[TECHM | 2014-03] revenue_cagr_3yr: INSUFFICIENT
[TECHM | 2014-03] revenue_cagr_5yr: INSUFFICIENT
[TECHM | 2014-03] revenue_cagr_10yr: INSUFFICIENT
[TECHM | 2014-03] pat_cagr_3yr: INSUFFICIENT
[TECHM | 2014-03] pat_cagr_5yr: INSUFFICIENT
[TECHM | 2014-03] pat_cagr_10yr: INSUFFICIENT
[TECHM | 2014-03] eps_cagr_3yr: INSUFFICIENT
[TECHM | 2014-03] eps_cagr_5yr: INSUFFICIENT
[TECHM | 2014-03] eps_cagr_10yr: INSUFFICIENT
[TECHM | 2015-03] revenue_cagr_3yr: INSUFFICIENT
[TECHM | 2015-03] revenue_cagr_5yr: INSUFFICIENT
[TECHM | 2015-03] revenue_cagr_10yr: INSUFFICIENT
[TECHM | 2015-03] pat_cagr_3yr: INSUFFICIENT
[TECHM | 2015-03] pat_cagr_5yr: INSUFFICIENT
[TECHM | 2015-03] pat_cagr_10yr: INSUFFICIENT
[TECHM | 2015-03] eps_cagr_3yr: INSUFFICIENT
[TECHM | 2015-03] eps_cagr_5yr: INSUFFICIENT
[TECHM | 2015-03] eps_cagr_10yr: INSUFFICIENT
[TECHM | 2016-03] revenue_cagr_5yr: INSUFFICIENT
[TECHM | 2016-03] revenue_cagr_10yr: INSUFFICIENT
[TECHM | 2016-03] pat_cagr_5yr: INSUFFICIENT
[TECHM | 2016-03] pat_cagr_10yr: INSUFFICIENT
[TECHM | 2016-03] eps_cagr_5yr: INSUFFICIENT
[TECHM | 2016-03] eps_cagr_10yr: INSUFFICIENT
[TECHM | 2017-03] revenue_cagr_5yr: INSUFFICIENT
[TECHM | 2017-03] revenue_cagr_10yr: INSUFFICIENT
[TECHM | 2017-03] pat_cagr_5yr: INSUFFICIENT
[TECHM | 2017-03] pat_cagr_10yr: INSUFFICIENT
[TECHM | 2017-03] eps_cagr_5yr: INSUFFICIENT
[TECHM | 2017-03] eps_cagr_10yr: INSUFFICIENT
[TECHM | 2018-03] revenue_cagr_10yr: INSUFFICIENT
[TECHM | 2018-03] pat_cagr_10yr: INSUFFICIENT
[TECHM | 2018-03] eps_cagr_10yr: INSUFFICIENT
[TECHM | 2019-03] revenue_cagr_10yr: INSUFFICIENT
[TECHM | 2019-03] pat_cagr_10yr: INSUFFICIENT
[TECHM | 2019-03] eps_cagr_10yr: INSUFFICIENT
[TECHM | 2020-03] revenue_cagr_10yr: INSUFFICIENT
[TECHM | 2020-03] pat_cagr_10yr: INSUFFICIENT
[TECHM | 2020-03] eps_cagr_10yr: INSUFFICIENT
[TECHM | 2021-03] revenue_cagr_10yr: INSUFFICIENT
[TECHM | 2021-03] pat_cagr_10yr: INSUFFICIENT
[TECHM | 2021-03] eps_cagr_10yr: INSUFFICIENT
[TECHM | 2022-03] revenue_cagr_10yr: INSUFFICIENT
[TECHM | 2022-03] pat_cagr_10yr: INSUFFICIENT
[TECHM | 2022-03] eps_cagr_10yr: INSUFFICIENT
[TECHM | 2024-09] revenue_cagr_3yr: INSUFFICIENT
[TECHM | 2024-09] revenue_cagr_5yr: INSUFFICIENT
[TECHM | 2024-09] revenue_cagr_10yr: INSUFFICIENT
[TECHM | 2024-09] pat_cagr_3yr: INSUFFICIENT
[TECHM | 2024-09] pat_cagr_5yr: INSUFFICIENT
[TECHM | 2024-09] pat_cagr_10yr: INSUFFICIENT
[TECHM | 2024-09] eps_cagr_3yr: INSUFFICIENT
[TECHM | 2024-09] eps_cagr_5yr: INSUFFICIENT
[TECHM | 2024-09] eps_cagr_10yr: INSUFFICIENT
[TECHM | 2024-09] capital_allocation_pattern: no cash flow statement for this year
[TITAN | 2013-03] revenue_cagr_3yr: INSUFFICIENT
[TITAN | 2013-03] revenue_cagr_5yr: INSUFFICIENT
[TITAN | 2013-03] revenue_cagr_10yr: INSUFFICIENT
[TITAN | 2013-03] pat_cagr_3yr: INSUFFICIENT
[TITAN | 2013-03] pat_cagr_5yr: INSUFFICIENT
[TITAN | 2013-03] pat_cagr_10yr: INSUFFICIENT
[TITAN | 2013-03] eps_cagr_3yr: INSUFFICIENT
[TITAN | 2013-03] eps_cagr_5yr: INSUFFICIENT
[TITAN | 2013-03] eps_cagr_10yr: INSUFFICIENT
[TITAN | 2014-03] revenue_cagr_3yr: INSUFFICIENT
[TITAN | 2014-03] revenue_cagr_5yr: INSUFFICIENT
[TITAN | 2014-03] revenue_cagr_10yr: INSUFFICIENT
[TITAN | 2014-03] pat_cagr_3yr: INSUFFICIENT
[TITAN | 2014-03] pat_cagr_5yr: INSUFFICIENT
[TITAN | 2014-03] pat_cagr_10yr: INSUFFICIENT
[TITAN | 2014-03] eps_cagr_3yr: INSUFFICIENT
[TITAN | 2014-03] eps_cagr_5yr: INSUFFICIENT
[TITAN | 2014-03] eps_cagr_10yr: INSUFFICIENT
[TITAN | 2015-03] revenue_cagr_3yr: INSUFFICIENT
[TITAN | 2015-03] revenue_cagr_5yr: INSUFFICIENT
[TITAN | 2015-03] revenue_cagr_10yr: INSUFFICIENT
[TITAN | 2015-03] pat_cagr_3yr: INSUFFICIENT
[TITAN | 2015-03] pat_cagr_5yr: INSUFFICIENT
[TITAN | 2015-03] pat_cagr_10yr: INSUFFICIENT
[TITAN | 2015-03] eps_cagr_3yr: INSUFFICIENT
[TITAN | 2015-03] eps_cagr_5yr: INSUFFICIENT
[TITAN | 2015-03] eps_cagr_10yr: INSUFFICIENT
[TITAN | 2016-03] revenue_cagr_5yr: INSUFFICIENT
[TITAN | 2016-03] revenue_cagr_10yr: INSUFFICIENT
[TITAN | 2016-03] pat_cagr_5yr: INSUFFICIENT
[TITAN | 2016-03] pat_cagr_10yr: INSUFFICIENT
